6 1:0.3434701492537313 2:0.24941625981744853 3:0.21005464480874317 4:0.5105298160053203 5:0.475 6:0.3978663319736429 7:0.26807760141093473 8:0.20970042796005706 9:0.18328840970350405 10:0.25555555555555554
11 1:0.2979477611940298 2:0.2428359159414137 3:0.09005464480874317 4:0.14719574373753047 5:0.3458333333333333 6:0.35362409789770943 7:0.4021164021164021 8:0.44650499286733236 9:0.353099730458221 10:0.43333333333333335
6 1:0.26231343283582087 2:0.007853958819783485 3:0.13442622950819672 4:0.5136333407226779 5:0.515625 6:0.41888923752745527 7:0.25573192239858905 8:0.18687589158345222 9:0.10242587601078167 10:0.36666666666666664
14 1:0.21753731343283583 2:0.07111016769263426 3:0.03519125683060109 4:0.6903125692751053 5:0.6958333333333333 6:0.4716033887668654 7:0.1675485008818342 8:0.0898716119828816 9:0.07008086253369272 10:0.2111111111111111
11 1:0.2947761194029851 2:0.22564211420080663 3:0.24021857923497267 4:0.28685435601862114 5:0.30520833333333336 6:0.32914967053655475 7:0.3880070546737213 8:0.43081312410841655 9:0.3450134770889488 10:0.43333333333333335
12 1:0.38078358208955226 2:0.37826363829335596 3:0.4190163934426229 4:0.521613832853026 5:0.5135416666666667 6:0.48195795418889237 7:0.48500881834215165 8:0.47075606276747506 9:0.353099730458221 10:0.37777777777777777
8 1:0.3352611940298508 2:0.2727658671195075 3:0.08633879781420765 4:0.6914209709598759 5:0.6666666666666666 6:0.5811107624725447 7:0.3880070546737213 8:0.29386590584878747 9:0.22371967654986524 10:0.36666666666666664
11 1:0.3888059701492537 2:0.3612821057100403 3:0.39868852459016396 4:0.44336067390822437 5:0.4552083333333333 6:0.4465014119861939 7:0.48677248677248675 8:0.5135520684736091 9:0.40970350404312667 10:0.5
5 1:0.3833955223880597 2:0.3457864572277648 3:0.33224043715846996 4:0.6927510529816006 5:0.678125 6:0.34891747725133354 7:0.4126984126984127 8:0.3651925820256776 9:0.22911051212938005 10:0.26666666666666666
12 1:0.3858208955223881 2:0.3742305243048185 3:0.41595628415300545 4:0.486144978940368 5:0.51875 6:0.4797615312205836 7:0.4691358024691358 8:0.47788873038516405 9:0.38544474393531 10:0.43333333333333335
5 1:0.47630597014925374 2:0.4803651029505413 3:0.5068852459016393 4:0.5876745732653513 5:0.5291666666666667 6:0.5136491998744901 7:0.42504409171075835 8:0.3594864479315264 9:0.2722371967654987 10:0.37777777777777777
15 1:0.2580223880597015 2:0.14476756527276588 3:0.10601092896174863 4:0.6770117490578585 5:0.69375 6:0.4678380922497647 7:0.21869488536155202 8:0.1340941512125535 9:0.0889487870619946 10:0.26666666666666666
11 1:0.44720149253731345 2:0.43960942475058373 3:0.48131147540983604 4:0.5264908002660164 5:0.5270833333333333 6:0.5309068089112018 7:0.5114638447971781 8:0.5563480741797432 9:0.4339622641509434 10:0.3888888888888889
4 1:0.498134328358209 2:0.5204839736786245 3:0.5602185792349726 4:0.6847705608512525 5:0.6791666666666667 6:0.3646062127392532 7:0.54673721340388 8:0.5520684736091298 9:0.42587601078167114 10:0.5444444444444444
11 1:0.5240671641791045 2:0.5729144555296115 3:0.6218579234972678 4:0.590999778319663 5:0.6177083333333333 6:0.5572638845309068 7:0.564373897707231 8:0.5977175463623395 9:0.477088948787062 10:0.6333333333333333
3 1:0.38470149253731345 2:0.36977287200169817 3:0.4087431693989071 4:0.46353358457104854 5:0.5041666666666667 6:0.43991214308126764 7:0.4426807760141093 8:0.456490727532097 9:0.3692722371967655 10:0.4888888888888889
5 1:0.4494402985074627 2:0.4366376565485035 3:0.4625136612021858 4:0.604743959210818 5:0.584375 6:0.5450266708503294 7:0.4444444444444444 8:0.43509272467902993 9:0.3288409703504043 10:0.4666666666666667
10 1:0.3175373134328358 2:0.26958182976013584 3:0.12480874316939891 4:0.3923741964087785 5:0.3854166666666667 6:0.39661123313460933 7:0.4462081128747795 8:0.42082738944365194 9:0.32075471698113206 10:0.4222222222222222
11 1:0.27705223880597013 2:0.05412863510931862 3:0.08043715846994536 4:0.12170250498780757 5:0.29791666666666666 6:0.3332287417634139 7:0.4091710758377425 8:0.43937232524964337 9:0.3477088948787062 10:0.4777777777777778
3 1:0.4539179104477612 2:0.46189768626618555 3:0.4968306010928962 4:0.5291509643094657 5:0.5572916666666666 6:0.5105114527769061 7:0.4620811287477954 8:0.49072753209700426 9:0.3746630727762803 10:0.5888888888888889
11 1:0.3957089552238806 2:0.3789004457652303 3:0.41420765027322404 4:0.48326313455996456 5:0.4635416666666667 6:0.4791339818010668 7:0.527336860670194 8:0.5477888730385164 9:0.4528301886792453 10:0.5444444444444444
4 1:0.5136194029850746 2:0.5385268520483973 3:0.5846994535519126 4:0.6980713810684992 5:0.7125 6:0.3730781299027298 7:0.5520282186948854 8:0.5592011412268189 9:0.4555256064690027 10:0.5888888888888889
6 1:0.2764925373134328 2:0.016556994268732753 3:0.13879781420765028 4:0.5821325648414986 5:0.5520833333333334 6:0.4596799497960464 7:0.27336860670194 8:0.19258202567760344 9:0.15633423180592992 10:0.26666666666666666
8 1:0.36828358208955225 2:0.3309276162173636 3:0.31453551912568306 4:0.6610507647971625 5:0.6583333333333333 6:0.35738939441481016 7:0.43209876543209874 8:0.362339514978602 9:0.25336927223719674 10:0.2777777777777778
10 1:0.32425373134328356 2:0.2521757588622373 3:0.10098360655737705 4:0.42540456661494125 5:0.434375 6:0.40225917791026045 7:0.3985890652557319 8:0.35235378031383735 9:0.2857142857142857 10:0.2222222222222222
11 1:0.560820895522388 2:0.6166419019316494 3:0.6751912568306011 4:0.6238084681888717 5:0.6 6:0.3514276749294007 7:0.5837742504409171 8:0.6291012838801712 9:0.5067385444743935 10:0.6444444444444445
14 1:0.2449626865671642 2:0.11738484398216939 3:0.07562841530054645 4:0.7377521613832853 5:0.7489583333333333 6:0.4907436460621274 7:0.20105820105820105 8:0.10841654778887304 9:0.0889487870619946 10:0.16666666666666666
11 1:0.3805970149253731 2:0.35533856930587987 3:0.39344262295081966 4:0.45621813345156287 5:0.475 6:0.4694069657985566 7:0.5044091710758377 8:0.536376604850214 9:0.4366576819407008 10:0.5888888888888889
11 1:0.44291044776119404 2:0.45595414986202504 3:0.49923497267759565 4:0.523608955885613 5:0.553125 6:0.530279259491685 7:0.5291005291005291 8:0.572039942938659 9:0.4501347708894879 10:0.5222222222222223
12 1:0.3541044776119403 2:0.3192528125663341 3:0.3534426229508197 4:0.5063178896031922 5:0.490625 6:0.46532789457169754 7:0.4144620811287478 8:0.3980028530670471 9:0.30997304582210244 10:0.2777777777777778
11 1:0.46753731343283583 2:0.47378475907450646 3:0.5259016393442623 4:0.5406783418310795 5:0.5125 6:0.5418889237527456 7:0.5361552028218695 8:0.579172610556348 9:0.4474393530997305 10:0.6333333333333333
5 1:0.31044776119402984 2:0.26151560178306094 3:0.09224043715846994 4:0.4868100199512303 5:0.51875 6:0.4493253843740195 7:0.37918871252204583 8:0.35235378031383735 9:0.22641509433962265 10:0.2777777777777778
11 1:0.610634328358209 2:0.6705582678836765 3:0.7278688524590164 4:0.6461981822212369 5:0.596875 6:0.354879196736743 7:0.5890652557319224 8:0.630527817403709 9:0.49056603773584906 10:0.6
10 1:0.3440298507462687 2:0.29802589683718955 3:0.3276502732240437 4:0.41520727111505207 5:0.46145833333333336 6:0.42359585817383116 7:0.4479717813051146 8:0.4194008559201141 9:0.30727762803234504 10:0.43333333333333335
14 1:0.2727611940298508 2:0.150074294205052 3:0.10579234972677595 4:0.7078253158944802 5:0.7260416666666667 6:0.4907436460621274 7:0.21340388007054673 8:0.14835948644793154 9:0.09973045822102426 10:0.16666666666666666
10 1:0.3419776119402985 2:0.3024835491403099 3:0.3307103825136612 4:0.4167590334737309 5:0.4375 6:0.422654534044556 7:0.4603174603174603 8:0.4593437945791726 9:0.3557951482479784 10:0.4222222222222222
5 1:0.3492537313432836 2:0.2986627043090639 3:0.31344262295081965 4:0.5269341609399246 5:0.56875 6:0.469720740508315 7:0.4056437389770723 8:0.362339514978602 9:0.2830188679245283 10:0.3888888888888889
14 1:0.21958955223880597 2:0.08978985353428147 3:0.04852459016393443 4:0.693637774329417 5:0.7260416666666667 6:0.4377157201129589 7:0.1710758377425044 8:0.08273894436519258 9:0.05929919137466307 10:0.4111111111111111
11 1:0.45242537313432835 2:0.44151984716620674 3:0.4810928961748634 4:0.5107514963422745 5:0.5302083333333333 6:0.5321619077502353 7:0.5220458553791887 8:0.579172610556348 9:0.4636118598382749 10:0.6
15 1:0.19925373134328359 2:0.07726597325408618 3:0.03300546448087432 4:0.6539569940146309 5:0.6197916666666666 6:0.4364606212739253 7:0.14814814814814814 8:0.07132667617689016 9:0.05660377358490566 10:0.06666666666666667
12 1:0.3451492537313433 2:0.3192528125663341 3:0.3462295081967213 4:0.43693194413655506 5:0.465625 6:0.433009099466583 7:0.43915343915343913 8:0.4550641940085592 9:0.3504043126684636 10:0.4777777777777778
14 1:0.24664179104477613 2:0.1369136064529824 3:0.1121311475409836 4:0.7577033917091553 5:0.7166666666666667 6:0.5058048321305303 7:0.19929453262786595 8:0.1369472182596291 9:0.09703504043126684 10:0.3333333333333333
11 1:0.27705223880597013 2:0.0526427510082785 3:0.24131147540983608 4:0.2802039459099978 5:0.29583333333333334 6:0.3053027925949168 7:0.3950617283950617 8:0.42368045649072755 9:0.33692722371967654 10:0.3888888888888889
11 1:0.2891791044776119 2:0.24007641689662493 3:0.0946448087431694 4:0.14630902238971402 5:0.35625 6:0.3617822403514277 7:0.42857142857142855 8:0.4522111269614836 9:0.3665768194070081 10:0.43333333333333335
11 1:0.6201492537313433 2:0.7000636807471874 3:0.7626229508196721 4:0.6663710928840612 5:0.6625 6:0.37370567932224663 7:0.5855379188712522 8:0.6419400855920114 9:0.48787061994609165 10:0.5
11 1:0.514365671641791 2:0.5400127361494375 3:0.5807650273224044 4:0.5847927288849479 5:0.5739583333333333 6:0.5622842798870411 7:0.5255731922398589 8:0.5449358059914408 9:0.431266846361186 10:0.5222222222222223
3 1:0.2777985074626866 2:0.2194863086393547 3:0.22885245901639345 4:0.34515628463755266 5:0.359375 6:0.3304047693755883 7:0.37566137566137564 8:0.38088445078459343 9:0.29110512129380056 10:0.4777777777777778
6 1:0.2796641791044776 2:0.029717682020802376 3:0.16349726775956283 4:0.54932387497229 5:0.5270833333333333 6:0.4408534672105428 7:0.2980599647266314 8:0.20114122681883023 9:0.1293800539083558 10:0.2111111111111111
13 1:0.2458955223880597 2:0.15771598386754404 3:0.1355191256830601 4:0.49634227444025714 5:0.46041666666666664 6:0.35362409789770943 7:0.20987654320987653 8:0.15121255349500715 9:0.1105121293800539 10:0.15555555555555556
11 1:0.30186567164179107 2:0.2521757588622373 3:0.11322404371584699 4:0.15606295721569496 5:0.30625 6:0.35205522434891745 7:0.42151675485008816 8:0.43509272467902993 9:0.3423180592991914 10:0.37777777777777777
11 1:0.41828358208955224 2:0.40564635958395245 3:0.44699453551912566 4:0.49257370871203726 5:0.49583333333333335 6:0.4951364919987449 7:0.5132275132275133 8:0.5606276747503567 9:0.4501347708894879 10:0.4444444444444444
15 1:0.23488805970149254 2:0.1313946083634048 3:0.09114754098360656 4:0.7202394147639104 5:0.725 6:0.46093504863508 7:0.18871252204585537 8:0.11982881597717546 9:0.07816711590296496 10:0.2777777777777778
11 1:0.3345149253731343 2:0.30036085756739545 3:0.334207650273224 4:0.3781866548437154 5:0.40729166666666666 6:0.3834326953247568 7:0.4514991181657848 8:0.47075606276747506 9:0.3504043126684636 10:0.3333333333333333
10 1:0.3341417910447761 2:0.2867756315007429 3:0.313879781420765 4:0.40678341831079584 5:0.4552083333333333 6:0.41386884217132097 7:0.4479717813051146 8:0.442225392296719 9:0.3423180592991914 10:0.43333333333333335
14 1:0.1953358208955224 2:0.06983655274888559 3:0.03519125683060109 4:0.6845488805142984 5:0.6604166666666667 6:0.4374019454032005 7:0.1710758377425044 8:0.0912981455064194 9:0.05660377358490566 10:0.2222222222222222
6 1:0.2822761194029851 2:0.04202929314370622 3:0.186448087431694 4:0.517845267124806 5:0.5239583333333333 6:0.45528710385942894 7:0.30158730158730157 8:0.26105563480741795 9:0.14555256064690028 10:0.2
5 1:0.29757462686567165 2:0.24241137762683082 3:0.23256830601092895 4:0.5238306362225671 5:0.5552083333333333 6:0.4803890806401004 7:0.37918871252204583 8:0.30813124108416545 9:0.24258760107816713 10:0.3888888888888889
8 1:0.3925373134328358 2:0.35279133941838253 3:0.3468852459016393 4:0.6774551097317668 5:0.65625 6:0.34421085660495765 7:0.4426807760141093 8:0.3651925820256776 9:0.25336927223719674 10:0.5222222222222223
11 1:0.4311567164179104 2:0.42199108469539376 3:0.4642622950819672 4:0.5089780536466415 5:0.525 6:0.5026670850329463 7:0.4973544973544973 8:0.5249643366619116 9:0.40970350404312667 10:0.5222222222222223
10 1:0.3253731343283582 2:0.2852897473997028 3:0.30950819672131147 4:0.4118820660607404 5:0.45729166666666665 6:0.41167241920301223 7:0.4479717813051146 8:0.44935805991440797 9:0.32345013477088946 10:0.4777777777777778
4 1:0.428544776119403 2:0.4217788155381023 3:0.4456830601092896 4:0.6005320328086898 5:0.5895833333333333 6:0.5321619077502353 7:0.49559082892416223 8:0.4893009985734665 9:0.39622641509433965 10:0.5777777777777777
4 1:0.4951492537313433 2:0.5374655062619401 3:0.5766120218579235 4:0.6763467080469963 5:0.6864583333333333 6:0.3759021022905554 7:0.5379188712522046 8:0.5634807417974322 9:0.42587601078167114 10:0.5777777777777777
11 1:0.45727611940298507 2:0.4640203778391 3:0.5101639344262295 4:0.5393482598093549 5:0.5385416666666667 6:0.5230624411672419 7:0.5537918871252204 8:0.5834522111269614 9:0.4555256064690027 10:0.5444444444444444
10 1:0.33861940298507465 2:0.29951178093822967 3:0.3283060109289617 4:0.4238528042562625 5:0.4552083333333333 6:0.4195167869469721 7:0.47266313932980597 8:0.4479315263908702 9:0.3261455525606469 10:0.43333333333333335
12 1:0.3917910447761194 2:0.3890893653152197 3:0.4306010928961749 4:0.5284859232986034 5:0.5197916666666667 6:0.49168497019140256 7:0.47795414462081126 8:0.48502139800285304 9:0.3692722371967655 10:0.2777777777777778
14 1:0.21194029850746268 2:0.07832731904054341 3:0.04174863387978142 4:0.6466415428951452 5:0.640625 6:0.4342641983056166 7:0.13932980599647266 8:0.08416547788873038 9:0.0646900269541779 10:0.16666666666666666
5 1:0.3194029850746269 2:0.2585438335809807 3:0.09683060109289618 4:0.48215473287519395 5:0.48125 6:0.4326953247568246 7:0.37742504409171074 8:0.34950071326676174 9:0.2371967654986523 10:0.32222222222222224
11 1:0.5044776119402985 2:0.5421354277223519 3:0.5947540983606557 4:0.5923298603413877 5:0.5854166666666667 6:0.5732663947285849 7:0.544973544973545 8:0.5934379457917262 9:0.4609164420485175 10:0.4888888888888889
13 1:0.24514925373134328 2:0.15453194650817237 3:0.1259016393442623 4:0.5142983817335403 5:0.528125 6:0.33950423595858176 7:0.20811287477954143 8:0.12981455064194009 9:0.07547169811320754 10:0.3
3 1:0.3472014925373134 2:0.3126724686902993 3:0.3473224043715847 4:0.4282864109953447 5:0.44583333333333336 6:0.4198305616567305 7:0.4426807760141093 8:0.48074179743223966 9:0.3692722371967655 10:0.3888888888888889
11 1:0.4203358208955224 2:0.41116535767353 3:0.4544262295081967 4:0.507869651961871 5:0.5270833333333333 6:0.5076874803890806 7:0.5132275132275133 8:0.550641940085592 9:0.431266846361186 10:0.5333333333333333
11 1:0.5787313432835821 2:0.6542135427722352 3:0.713224043715847 4:0.6419862558191088 5:0.640625 6:0.3630373391904613 7:0.5890652557319224 8:0.6291012838801712 9:0.49595687331536387 10:0.4888888888888889
5 1:0.34253731343283583 2:0.30630439397155595 3:0.3160655737704918 4:0.5280425626246952 5:0.5479166666666667 6:0.4678380922497647 7:0.3950617283950617 8:0.3680456490727532 9:0.25067385444743934 10:0.3333333333333333
12 1:0.36828358208955225 2:0.34939503290171936 3:0.3770491803278688 4:0.49988915983152293 5:0.5114583333333333 6:0.4716033887668654 7:0.43562610229276894 8:0.4194008559201141 9:0.3477088948787062 10:0.4666666666666667
2 1:0.3289179104477612 2:0.28783697728720015 3:0.3114754098360656 4:0.38550210596320106 5:0.4125 6:0.40225917791026045 7:0.4479717813051146 8:0.442225392296719 9:0.33153638814016173 10:0.37777777777777777
14 1:0.22220149253731344 2:0.0908511993207387 3:0.04284153005464481 4:0.7439592108180004 5:0.75 6:0.48666457483526826 7:0.1728395061728395 8:0.09415121255349501 9:0.07008086253369272 10:0.2111111111111111
2 1:0.38488805970149254 2:0.3574612608787943 3:0.3770491803278688 4:0.46885391265794724 5:0.4395833333333333 6:0.44336366488860995 7:0.43562610229276894 8:0.4479315263908702 9:0.3450134770889488 10:0.4222222222222222
11 1:0.5393656716417911 2:0.586924219910847 3:0.6480874316939891 4:0.6071824429173133 5:0.615625 6:0.5823658613115783 7:0.5661375661375662 8:0.609129814550642 9:0.46630727762803237 10:0.6
3 1:0.3369402985074627 2:0.3031203566121842 3:0.32437158469945354 4:0.39170915539791623 5:0.4010416666666667 6:0.4091622215249451 7:0.43209876543209874 8:0.4579172610556348 9:0.37735849056603776 10:0.5333333333333333
10 1:0.32985074626865674 2:0.2880492464444916 3:0.3073224043715847 4:0.397251163821769 5:0.4197916666666667 6:0.41669281455914653 7:0.4426807760141093 8:0.4094151212553495 9:0.32345013477088946 10:0.43333333333333335
8 1:0.3824626865671642 2:0.3496073020590108 3:0.33508196721311473 4:0.7051651518510308 5:0.6854166666666667 6:0.3708817069344211 7:0.455026455026455 8:0.362339514978602 9:0.24258760107816713 10:0.5222222222222223
12 1:0.3472014925373134 2:0.32116323498195715 3:0.33704918032786885 4:0.4500110840168477 5:0.43333333333333335 6:0.4414810166300596 7:0.4462081128747795 8:0.42653352353780316 9:0.33153638814016173 10:0.37777777777777777
6 1:0.2722014925373134 2:0.01952876247081299 3:0.15540983606557376 4:0.5060962092662381 5:0.49583333333333335 6:0.43206777533730784 7:0.2927689594356261 8:0.21683309557774608 9:0.1347708894878706 10:0.16666666666666666
2 1:0.403544776119403 2:0.38505625132668225 3:0.40852459016393444 4:0.4291731323431612 5:0.4322916666666667 6:0.40037652965171006 7:0.4091710758377425 8:0.42082738944365194 9:0.32075471698113206 10:0.5333333333333333
2 1:0.5565298507462687 2:0.6068775206962428 3:0.6539890710382513 4:0.5912214586566171 5:0.578125 6:0.5425164731722624 7:0.5485008818342152 8:0.5592011412268189 9:0.4582210242587601 10:0.4888888888888889
2 1:0.3748134328358209 2:0.3213755041392486 3:0.3276502732240437 4:0.36466415428951454 5:0.37083333333333335 6:0.3429557577659241 7:0.37389770723104054 8:0.38231098430813126 9:0.2830188679245283 10:0.5333333333333333
6 1:0.2733208955223881 2:0.019316493313521546 3:0.16021857923497268 4:0.5140767013965861 5:0.5083333333333333 6:0.44901160966426107 7:0.30687830687830686 8:0.2239657631954351 9:0.1509433962264151 10:0.13333333333333333
5 1:0.2833955223880597 2:0.04627467628953513 3:0.2039344262295082 4:0.5045444469075593 5:0.4895833333333333 6:0.45528710385942894 7:0.3315696649029982 8:0.289586305278174 9:0.2398921832884097 10:0.32222222222222224
13 1:0.2427238805970149 2:0.15177244746338356 3:0.12896174863387977 4:0.4987807581467524 5:0.47291666666666665 6:0.34954502667085036 7:0.20458553791887124 8:0.15263908701854492 9:0.10512129380053908 10:0.25555555555555554
14 1:0.20876865671641792 2:0.08957758437699002 3:0.04131147540983607 4:0.6911992906229217 5:0.7083333333333334 6:0.44461876372764353 7:0.1746031746031746 8:0.0898716119828816 9:0.05929919137466307 10:0.17777777777777778
10 1:0.34309701492537314 2:0.319677350880917 3:0.3460109289617486 4:0.4265129682997118 5:0.43854166666666666 6:0.4264198305616567 7:0.4656084656084656 8:0.47360912981455067 9:0.3719676549865229 10:0.4222222222222222
3 1:0.2960820895522388 2:0.23137338144767566 3:0.2362841530054645 4:0.3741964087785413 5:0.42083333333333334 6:0.3555067461562598 7:0.3527336860670194 8:0.3609129814550642 9:0.2857142857142857 10:0.37777777777777777
2 1:0.5744402985074627 2:0.6253449373805986 3:0.6708196721311476 4:0.5878962536023055 5:0.578125 6:0.5321619077502353 7:0.5608465608465608 8:0.5777460770328102 9:0.4555256064690027 10:0.6333333333333333
10 1:0.314365671641791 2:0.25514752706431754 3:0.10032786885245902 4:0.41698071381068497 5:0.4479166666666667 6:0.41888923752745527 7:0.4091710758377425 8:0.3651925820256776 9:0.2857142857142857 10:0.3888888888888889
11 1:0.41809701492537316 2:0.4086181277860327 3:0.45136612021857925 4:0.49235202837508313 5:0.4864583333333333 6:0.502353310323188 7:0.5308641975308642 8:0.5406562054208274 9:0.42048517520215634 10:0.5888888888888889
12 1:0.3548507462686567 2:0.3198896200382084 3:0.34863387978142074 4:0.4650853469297273 5:0.49895833333333334 6:0.44869783495450266 7:0.43562610229276894 8:0.43794579172610554 9:0.33423180592991913 10:0.3333333333333333
6 1:0.2716417910447761 2:0.008703035448949268 3:0.14163934426229507 4:0.6309022389714032 5:0.5958333333333333 6:0.4571697521179793 7:0.25925925925925924 8:0.18687589158345222 9:0.10242587601078167 10:0.25555555555555554
2 1:0.29850746268656714 2:0.23137338144767566 3:0.23978142076502731 4:0.17202394147639105 5:0.3416666666666667 6:0.3413868842171321 7:0.37566137566137564 8:0.37375178316690444 9:0.2884097035040431 10:0.4222222222222222
14 1:0.21194029850746268 2:0.1001910422415623 3:0.07256830601092897 4:0.624473509199734 5:0.5958333333333333 6:0.39880765610291813 7:0.1746031746031746 8:0.11840228245363767 9:0.0673854447439353 10:0.13333333333333333
12 1:0.3158582089552239 2:0.26257694756951816 3:0.11191256830601093 4:0.38417202394147637 5:0.415625 6:0.40665202384687793 7:0.43386243386243384 8:0.42510699001426533 9:0.31805929919137466 10:0.4444444444444444
8 1:0.41026119402985073 2:0.3822967522818934 3:0.37573770491803277 4:0.7184659720682776 5:0.6802083333333333 6:0.3834326953247568 7:0.4638447971781305 8:0.369472182596291 9:0.2668463611859838 10:0.36666666666666664
11 1:0.5085820895522388 2:0.5357673530036086 3:0.593224043715847 4:0.5741520727111505 5:0.5677083333333334 6:0.5531848133040477 7:0.54673721340388 8:0.5934379457917262 9:0.4609164420485175 10:0.6222222222222222
10 1:0.3175373134328358 2:0.27106771386117595 3:0.12896174863387977 4:0.3830636222567058 5:0.40208333333333335 6:0.38876686539064953 7:0.42857142857142855 8:0.39514978601997147 9:0.29649595687331537 10:0.3333333333333333
13 1:0.25149253731343285 2:0.15920186796858415 3:0.13114754098360656 4:0.5089780536466415 5:0.509375 6:0.3529965484781927 7:0.2292768959435626 8:0.14550641940085593 9:0.0889487870619946 10:0.25555555555555554
2 1:0.5623134328358209 2:0.6183400551899809 3:0.6625136612021858 4:0.6045222788738639 5:0.6177083333333333 6:0.5657358016943834 7:0.5343915343915344 8:0.572039942938659 9:0.4420485175202156 10:0.4777777777777778
10 1:0.3175373134328358 2:0.27552536616429635 3:0.1219672131147541 4:0.38860563068055864 5:0.4197916666666667 6:0.40069030436146846 7:0.4497354497354497 8:0.3908701854493581 9:0.2803234501347709 10:0.3333333333333333
14 1:0.21119402985074626 2:0.08766716196136701 3:0.06207650273224044 4:0.5938816227000665 5:0.59375 6:0.39880765610291813 7:0.14285714285714285 8:0.09985734664764621 9:0.06199460916442048 10:0.14444444444444443
3 1:0.4274253731343284 2:0.42666100615580554 3:0.4568306010928962 4:0.5167368654400355 5:0.5270833333333333 6:0.4876058989645435 7:0.49206349206349204 8:0.5021398002853067 9:0.3665768194070081 10:0.5888888888888889
10 1:0.32854477611940297 2:0.29526639779240077 3:0.32 4:0.40678341831079584 5:0.4322916666666667 6:0.4185754628176969 7:0.455026455026455 8:0.44935805991440797 9:0.33962264150943394 10:0.37777777777777777
14 1:0.22742537313432837 2:0.11080450010613457 3:0.0614207650273224 4:0.7146974063400576 5:0.7 6:0.4822717288986508 7:0.21340388007054673 8:0.12553495007132667 9:0.0673854447439353 10:0.26666666666666666
10 1:0.33955223880597013 2:0.3094884313309276 3:0.3248087431693989 4:0.4251828862779871 5:0.44166666666666665 6:0.4392845936617509 7:0.47619047619047616 8:0.48359486447931527 9:0.3504043126684636 10:0.4777777777777778
14 1:0.21511194029850747 2:0.09403523668011038 3:0.05027322404371585 4:0.6958545776989581 5:0.7041666666666667 6:0.46909319108879827 7:0.1675485008818342 8:0.09843081312410841 9:0.05390835579514825 10:0.16666666666666666
6 1:0.2777985074626866 2:0.023561876459350456 3:0.1669945355191257 4:0.5180669474617602 5:0.5010416666666667 6:0.4565422026984625 7:0.31393298059964725 8:0.2282453637660485 9:0.16172506738544473 10:0.24444444444444444
3 1:0.46940298507462686 2:0.5081723625557206 3:0.5409836065573771 4:0.5601862114830415 5:0.5791666666666667 6:0.5265139629745842 7:0.48148148148148145 8:0.5178316690442225 9:0.39892183288409705 10:0.4444444444444444
11 1:0.42276119402985074 2:0.4026745913818722 3:0.44721311475409836 4:0.47439592108180006 5:0.5135416666666667 6:0.4973329149670537 7:0.48500881834215165 8:0.5634807417974322 9:0.4582210242587601 10:0.5888888888888889
10 1:0.36529850746268655 2:0.32965400127361494 3:0.36480874316939893 4:0.46353358457104854 5:0.490625 6:0.4527769061813618 7:0.4991181657848324 8:0.48787446504992865 9:0.38005390835579517 10:0.37777777777777777
2 1:0.34888059701492535 2:0.3009976650392698 3:0.3300546448087432 4:0.4056750166260253 5:0.425 6:0.4044556008785692 7:0.43209876543209874 8:0.4479315263908702 9:0.33692722371967654 10:0.5333333333333333
2 1:0.4520522388059702 2:0.4572277648057737 3:0.4852459016393443 4:0.5422301041897584 5:0.5541666666666667 6:0.4945089425792281 7:0.5008818342151675 8:0.44079885877318115 9:0.3611859838274933 10:0.4222222222222222
2 1:0.573134328358209 2:0.6323498195712163 3:0.6837158469945355 4:0.5878962536023055 5:0.6145833333333334 6:0.5544399121430813 7:0.5555555555555556 8:0.5905848787446505 9:0.48247978436657685 10:0.5333333333333333
11 1:0.3953358208955224 2:0.3693483336871153 3:0.4045901639344262 4:0.4757260031035247 5:0.5177083333333333 6:0.4813304047693756 7:0.5061728395061729 8:0.5420827389443652 9:0.41509433962264153 10:0.4888888888888889
11 1:0.6630597014925373 2:0.7412438972617279 3:0.7975956284153005 4:0.7000665041010863 5:0.6958333333333333 6:0.3978663319736429 7:0.6243386243386243 8:0.6590584878744651 9:0.5202156334231806 10:0.5888888888888889
8 1:0.3736940298507463 2:0.3251963489704946 3:0.3265573770491803 4:0.6821103968078032 5:0.6854166666666667 6:0.353310323187951 7:0.4567901234567901 8:0.33951497860199714 9:0.261455525606469 10:0.26666666666666666
14 1:0.20634328358208956 2:0.09148800679261303 3:0.05398907103825137 4:0.6832187984925737 5:0.66875 6:0.4574835268277377 7:0.15696649029982362 8:0.09272467902995721 9:0.03504043126684636 10:0.16666666666666666
2 1:0.3093283582089552 2:0.2413500318403736 3:0.0907103825136612 4:0.16071824429173132 5:0.34791666666666665 6:0.3200502039535613 7:0.36684303350970016 8:0.38231098430813126 9:0.2641509433962264 10:0.43333333333333335
12 1:0.33488805970149255 2:0.2893228613882403 3:0.3103825136612022 4:0.41121702504987806 5:0.434375 6:0.4198305616567305 7:0.42504409171075835 8:0.43509272467902993 9:0.32075471698113206 10:0.32222222222222224
10 1:0.33861940298507465 2:0.3009976650392698 3:0.334207650273224 4:0.41520727111505207 5:0.45625 6:0.42987135236899904 7:0.4514991181657848 8:0.43509272467902993 9:0.3423180592991914 10:0.5333333333333333
11 1:0.39365671641791045 2:0.3757164084058586 3:0.41770491803278686 4:0.4721791177122589 5:0.53125 6:0.4722309381863822 7:0.5097001763668431 8:0.5320970042796006 9:0.39892183288409705 10:0.43333333333333335
